zip,scraped,stcd,county
03254,"BELKNAP, NH",NH,BELKNAP
03256,"BELKNAP, NH",NH,BELKNAP
03262,"GRAFTON, NH",NH,GRAFTON
03264,"GRAFTON, NH",NH,GRAFTON
03266,"GRAFTON, NH",NH,GRAFTON
03269,"BELKNAP, NH",NH,BELKNAP
03275,"MERRIMACK, NH",NH,MERRIMACK
03276,"BELKNAP, NH",NH,BELKNAP
03276,"MERRIMACK, NH",NH,MERRIMACK
03279,"GRAFTON, NH",NH,GRAFTON
03280,"SULLIVAN, NH",NH,SULLIVAN
03281,"HILLSBOROUGH, NH",NH,HILLSBOROUGH
03282,"GRAFTON, NH",NH,GRAFTON
03284,"SULLIVAN, NH",NH,SULLIVAN
03301,"MERRIMACK, NH",NH,MERRIMACK
03303,"MERRIMACK, NH",NH,MERRIMACK
03304,"MERRIMACK, NH",NH,MERRIMACK
03307,"MERRIMACK, NH",NH,MERRIMACK
03431,"CHESHIRE, NH",NH,CHESHIRE
03435,"CHESHIRE, NH",NH,CHESHIRE
03441,"CHESHIRE, NH",NH,CHESHIRE
03443,"CHESHIRE, NH",NH,CHESHIRE
03444,"CHESHIRE, NH",NH,CHESHIRE
03445,"CHESHIRE, NH",NH,CHESHIRE
03446,"CHESHIRE, NH",NH,CHESHIRE
03447,"CHESHIRE, NH",NH,CHESHIRE
03448,"CHESHIRE, NH",NH,CHESHIRE
03450,"CHESHIRE, NH",NH,CHESHIRE
03451,"CHESHIRE, NH",NH,CHESHIRE
03452,"CHESHIRE, NH",NH,CHESHIRE
03455,"CHESHIRE, NH",NH,CHESHIRE
03456,"CHESHIRE, NH",NH,CHESHIRE
03457,"CHESHIRE, NH",NH,CHESHIRE
03461,"CHESHIRE, NH",NH,CHESHIRE
03462,"CHESHIRE, NH",NH,CHESHIRE
03464,"CHESHIRE, NH",NH,CHESHIRE
03465,"CHESHIRE, NH",NH,CHESHIRE
03466,"CHESHIRE, NH",NH,CHESHIRE
03467,"CHESHIRE, NH",NH,CHESHIRE
03470,"CHESHIRE, NH",NH,CHESHIRE
03601,"SULLIVAN, NH",NH,SULLIVAN
03602,"CHESHIRE, NH",NH,CHESHIRE
03603,"SULLIVAN, NH",NH,SULLIVAN
03605,"SULLIVAN, NH",NH,SULLIVAN
03607,"SULLIVAN, NH",NH,SULLIVAN
03608,"CHESHIRE, NH",NH,CHESHIRE
03609,"CHESHIRE, NH",NH,CHESHIRE
03741,"GRAFTON, NH",NH,GRAFTON
03743,"SULLIVAN, NH",NH,SULLIVAN
03745,"SULLIVAN, NH",NH,SULLIVAN
03748,"GRAFTON, NH",NH,GRAFTON
03748,"SULLIVAN, NH",NH,SULLIVAN
03750,"GRAFTON, NH",NH,GRAFTON
03752,"SULLIVAN, NH",NH,SULLIVAN
03753,"SULLIVAN, NH",NH,SULLIVAN
03755,"GRAFTON, NH",NH,GRAFTON
03766,"GRAFTON, NH",NH,GRAFTON
03768,"GRAFTON, NH",NH,GRAFTON
03770,"SULLIVAN, NH",NH,SULLIVAN
03773,"SULLIVAN, NH",NH,SULLIVAN
03777,"GRAFTON, NH",NH,GRAFTON
03781,"SULLIVAN, NH",NH,SULLIVAN
03782,"SULLIVAN, NH",NH,SULLIVAN
03784,"GRAFTON, NH",NH,GRAFTON
03801,"ROCKINGHAM, NH",NH,ROCKINGHAM
03809,"BELKNAP, NH",NH,BELKNAP
03810,"BELKNAP, NH",NH,BELKNAP
03816,"CARROLL, NH",NH,CARROLL
03827,"ROCKINGHAM, NH",NH,ROCKINGHAM
03833,"ROCKINGHAM, NH",NH,ROCKINGHAM
03837,"BELKNAP, NH",NH,BELKNAP
03840,"ROCKINGHAM, NH",NH,ROCKINGHAM
03842,"ROCKINGHAM, NH",NH,ROCKINGHAM
03844,"ROCKINGHAM, NH",NH,ROCKINGHAM
03848,"ROCKINGHAM, NH",NH,ROCKINGHAM
03850,"CARROLL, NH",NH,CARROLL
03853,"CARROLL, NH",NH,CARROLL
03856,"ROCKINGHAM, NH",NH,ROCKINGHAM
03857,"ROCKINGHAM, NH",NH,ROCKINGHAM
03858,"ROCKINGHAM, NH",NH,ROCKINGHAM
03862,"ROCKINGHAM, NH",NH,ROCKINGHAM
03865,"ROCKINGHAM, NH",NH,ROCKINGHAM
03870,"ROCKINGHAM, NH",NH,ROCKINGHAM
03874,"ROCKINGHAM, NH",NH,ROCKINGHAM
03885,"ROCKINGHAM, NH",NH,ROCKINGHAM
03894,"CARROLL, NH",NH,CARROLL
03904,"YORK, ME",ME,YORK
03909,"YORK, ME",ME,YORK
04005,"YORK, ME",ME,YORK
04011,"CUMBERLAND, ME",ME,CUMBERLAND
04021,"CUMBERLAND, ME",ME,CUMBERLAND
04032,"CUMBERLAND, ME",ME,CUMBERLAND
04043,"YORK, ME",ME,YORK
04072,"YORK, ME",ME,YORK
04074,"CUMBERLAND, ME",ME,CUMBERLAND
04086,"SAGADAHOC, ME",ME,SAGADAHOC
04090,"YORK, ME",ME,YORK
04096,"CUMBERLAND, ME",ME,CUMBERLAND
04101,"CUMBERLAND, ME",ME,CUMBERLAND
04102,"CUMBERLAND, ME",ME,CUMBERLAND
04103,"CUMBERLAND, ME",ME,CUMBERLAND
04105,"CUMBERLAND, ME",ME,CUMBERLAND
04106,"CUMBERLAND, ME",ME,CUMBERLAND
04107,"CUMBERLAND, ME",ME,CUMBERLAND
04210,"ANDROSCOGGIN, ME",ME,ANDROSCOGGIN
04240,"ANDROSCOGGIN, ME",ME,ANDROSCOGGIN
04250,"ANDROSCOGGIN, ME",ME,ANDROSCOGGIN
04252,"ANDROSCOGGIN, ME",ME,ANDROSCOGGIN
04259,"KENNEBEC, ME",ME,KENNEBEC
04280,"ANDROSCOGGIN, ME",ME,ANDROSCOGGIN
04287,"SAGADAHOC, ME",ME,SAGADAHOC
04330,"KENNEBEC, ME",ME,KENNEBEC
04351,"KENNEBEC, ME",ME,KENNEBEC
04401,"PENOBSCOT, ME",ME,PENOBSCOT
04412,"PENOBSCOT, ME",ME,PENOBSCOT
04444,"PENOBSCOT, ME",ME,PENOBSCOT
04473,"PENOBSCOT, ME",ME,PENOBSCOT
04530,"SAGADAHOC, ME",ME,SAGADAHOC
04901,"KENNEBEC, ME",ME,KENNEBEC
04932,"PENOBSCOT, ME",ME,PENOBSCOT
04987,"WALDO, ME",ME,WALDO
04988,"WALDO, ME",ME,WALDO
05101,"WINDHAM, VT",VT,WINDHAM
05156,"WINDSOR, VT",VT,WINDSOR
05158,"WINDHAM, VT",VT,WINDHAM
05301,"WINDHAM, VT",VT,WINDHAM
05346,"WINDHAM, VT",VT,WINDHAM
05354,"WINDHAM, VT",VT,WINDHAM
05401,"CHITTENDEN, VT",VT,CHITTENDEN
05402,"CHITTENDEN, VT",VT,CHITTENDEN
05403,"CHITTENDEN, VT",VT,CHITTENDEN
05404,"CHITTENDEN, VT",VT,CHITTENDEN
05406,"CHITTENDEN, VT",VT,CHITTENDEN
05407,"CHITTENDEN, VT",VT,CHITTENDEN
05439,"CHITTENDEN, VT",VT,CHITTENDEN
05445,"CHITTENDEN, VT",VT,CHITTENDEN
05446,"CHITTENDEN, VT",VT,CHITTENDEN
05449,"CHITTENDEN, VT",VT,CHITTENDEN
05451,"CHITTENDEN, VT",VT,CHITTENDEN
05452,"CHITTENDEN, VT",VT,CHITTENDEN
05453,"CHITTENDEN, VT",VT,CHITTENDEN
05465,"CHITTENDEN, VT",VT,CHITTENDEN
05466,"CHITTENDEN, VT",VT,CHITTENDEN
05468,"CHITTENDEN, VT",VT,CHITTENDEN
05477,"CHITTENDEN, VT",VT,CHITTENDEN
05478,"FRANKLIN, VT",VT,FRANKLIN
05479,"FRANKLIN, VT",VT,FRANKLIN
05481,"FRANKLIN, VT",VT,FRANKLIN
05482,"CHITTENDEN, VT",VT,CHITTENDEN
05486,"GRAND ISLE, VT",VT,GRAND ISLE
05494,"CHITTENDEN, VT",VT,CHITTENDEN
05495,"CHITTENDEN, VT",VT,CHITTENDEN
05601,"WASHINGTON, VT",VT,WASHINGTON
05602,"WASHINGTON, VT",VT,WASHINGTON
05603,"WASHINGTON, VT",VT,WASHINGTON
05604,"WASHINGTON, VT",VT,WASHINGTON
05609,"WASHINGTON, VT",VT,WASHINGTON
05620,"WASHINGTON, VT",VT,WASHINGTON
05633,"WASHINGTON, VT",VT,WASHINGTON
05641,"WASHINGTON, VT",VT,WASHINGTON
05662,"LAMOILLE, VT",VT,LAMOILLE
05670,"WASHINGTON, VT",VT,WASHINGTON
05671,"WASHINGTON, VT",VT,WASHINGTON
05672,"LAMOILLE, VT",VT,LAMOILLE
05676,"WASHINGTON, VT",VT,WASHINGTON
05676,"CHITTENDEN, VT",VT,CHITTENDEN
05677,"WASHINGTON, VT",VT,WASHINGTON
06001,"HARTFORD, CT",CT,HARTFORD
06002,"HARTFORD, CT",CT,HARTFORD
06010,"HARTFORD, CT",CT,HARTFORD
06013,"HARTFORD, CT",CT,HARTFORD
06016,"HARTFORD, CT",CT,HARTFORD
06019,"HARTFORD, CT",CT,HARTFORD
06026,"HARTFORD, CT",CT,HARTFORD
06027,"HARTFORD, CT",CT,HARTFORD
06028,"HARTFORD, CT",CT,HARTFORD
06029,"TOLLAND, CT",CT,TOLLAND
06032,"HARTFORD, CT",CT,HARTFORD
06033,"HARTFORD, CT",CT,HARTFORD
06035,"HARTFORD, CT",CT,HARTFORD
06037,"HARTFORD, CT",CT,HARTFORD
06040,"HARTFORD, CT",CT,HARTFORD
06040,"TOLLAND, CT",CT,TOLLAND
06043,"TOLLAND, CT",CT,TOLLAND
06043,"HARTFORD, CT",CT,HARTFORD
06045,"HARTFORD, CT",CT,HARTFORD
06051,"HARTFORD, CT",CT,HARTFORD
06052,"HARTFORD, CT",CT,HARTFORD
06053,"HARTFORD, CT",CT,HARTFORD
06057,"LITCHFIELD, CT",CT,LITCHFIELD
06060,"HARTFORD, CT",CT,HARTFORD
06062,"HARTFORD, CT",CT,HARTFORD
06063,"LITCHFIELD, CT",CT,LITCHFIELD
06066,"TOLLAND, CT",CT,TOLLAND
06067,"HARTFORD, CT",CT,HARTFORD
06070,"HARTFORD, CT",CT,HARTFORD
06071,"TOLLAND, CT",CT,TOLLAND
06073,"HARTFORD, CT",CT,HARTFORD
06074,"HARTFORD, CT",CT,HARTFORD
06076,"TOLLAND, CT",CT,TOLLAND
06076,"WINDHAM, CT",CT,WINDHAM
06078,"HARTFORD, CT",CT,HARTFORD
06082,"HARTFORD, CT",CT,HARTFORD
06083,"HARTFORD, CT",CT,HARTFORD
06084,"TOLLAND, CT",CT,TOLLAND
06084,"HARTFORD, CT",CT,HARTFORD
06085,"HARTFORD, CT",CT,HARTFORD
06088,"HARTFORD, CT",CT,HARTFORD
06089,"HARTFORD, CT",CT,HARTFORD
06090,"HARTFORD, CT",CT,HARTFORD
06091,"HARTFORD, CT",CT,HARTFORD
06092,"HARTFORD, CT",CT,HARTFORD
06093,"HARTFORD, CT",CT,HARTFORD
06095,"HARTFORD, CT",CT,HARTFORD
06096,"HARTFORD, CT",CT,HARTFORD
06105,"HARTFORD, CT",CT,HARTFORD
06106,"HARTFORD, CT",CT,HARTFORD
06107,"HARTFORD, CT",CT,HARTFORD
06108,"HARTFORD, CT",CT,HARTFORD
06109,"HARTFORD, CT",CT,HARTFORD
06110,"HARTFORD, CT",CT,HARTFORD
06111,"HARTFORD, CT",CT,HARTFORD
06117,"HARTFORD, CT",CT,HARTFORD
06118,"HARTFORD, CT",CT,HARTFORD
06119,"HARTFORD, CT",CT,HARTFORD
06128,"HARTFORD, CT",CT,HARTFORD
06138,"HARTFORD, CT",CT,HARTFORD
06226,"WINDHAM, CT",CT,WINDHAM
06226,"TOLLAND, CT",CT,TOLLAND
06231,"TOLLAND, CT",CT,TOLLAND
06231,"NEW LONDON, CT",CT,NEW LONDON
06232,"TOLLAND, CT",CT,TOLLAND
06234,"WINDHAM, CT",CT,WINDHAM
06235,"WINDHAM, CT",CT,WINDHAM
06237,"TOLLAND, CT",CT,TOLLAND
06238,"TOLLAND, CT",CT,TOLLAND
06239,"WINDHAM, CT",CT,WINDHAM
06241,"WINDHAM, CT",CT,WINDHAM
06242,"WINDHAM, CT",CT,WINDHAM
06242,"TOLLAND, CT",CT,TOLLAND
06243,"WINDHAM, CT",CT,WINDHAM
06247,"WINDHAM, CT",CT,WINDHAM
06248,"TOLLAND, CT",CT,TOLLAND
06249,"NEW LONDON, CT",CT,NEW LONDON
06250,"TOLLAND, CT",CT,TOLLAND
06250,"WINDHAM, CT",CT,WINDHAM
06254,"NEW LONDON, CT",CT,NEW LONDON
06255,"WINDHAM, CT",CT,WINDHAM
06256,"WINDHAM, CT",CT,WINDHAM
06259,"WINDHAM, CT",CT,WINDHAM
06260,"WINDHAM, CT",CT,WINDHAM
06262,"WINDHAM, CT",CT,WINDHAM
06264,"WINDHAM, CT",CT,WINDHAM
06266,"WINDHAM, CT",CT,WINDHAM
06268,"TOLLAND, CT",CT,TOLLAND
06269,"TOLLAND, CT",CT,TOLLAND
06277,"WINDHAM, CT",CT,WINDHAM
06278,"WINDHAM, CT",CT,WINDHAM
06279,"TOLLAND, CT",CT,TOLLAND
06280,"WINDHAM, CT",CT,WINDHAM
06281,"WINDHAM, CT",CT,WINDHAM
06282,"WINDHAM, CT",CT,WINDHAM
06320,"NEW LONDON, CT",CT,NEW LONDON
06330,"NEW LONDON, CT",CT,NEW LONDON
06330,"WINDHAM, CT",CT,WINDHAM
06331,"WINDHAM, CT",CT,WINDHAM
06333,"NEW LONDON, CT",CT,NEW LONDON
06334,"NEW LONDON, CT",CT,NEW LONDON
06335,"NEW LONDON, CT",CT,NEW LONDON
06336,"NEW LONDON, CT",CT,NEW LONDON
06338,"NEW LONDON, CT",CT,NEW LONDON
06339,"NEW LONDON, CT",CT,NEW LONDON
06340,"NEW LONDON, CT",CT,NEW LONDON
06349,"NEW LONDON, CT",CT,NEW LONDON
06351,"NEW LONDON, CT",CT,NEW LONDON
06353,"NEW LONDON, CT",CT,NEW LONDON
06354,"WINDHAM, CT",CT,WINDHAM
06355,"NEW LONDON, CT",CT,NEW LONDON
06357,"NEW LONDON, CT",CT,NEW LONDON
06359,"NEW LONDON, CT",CT,NEW LONDON
06360,"NEW LONDON, CT",CT,NEW LONDON
06365,"NEW LONDON, CT",CT,NEW LONDON
06370,"NEW LONDON, CT",CT,NEW LONDON
06371,"NEW LONDON, CT",CT,NEW LONDON
06373,"WINDHAM, CT",CT,WINDHAM
06374,"WINDHAM, CT",CT,WINDHAM
06375,"NEW LONDON, CT",CT,NEW LONDON
06377,"WINDHAM, CT",CT,WINDHAM
06378,"NEW LONDON, CT",CT,NEW LONDON
06379,"NEW LONDON, CT",CT,NEW LONDON
06380,"NEW LONDON, CT",CT,NEW LONDON
06382,"NEW LONDON, CT",CT,NEW LONDON
06384,"NEW LONDON, CT",CT,NEW LONDON
06384,"WINDHAM, CT",CT,WINDHAM
06385,"NEW LONDON, CT",CT,NEW LONDON
06389,"NEW LONDON, CT",CT,NEW LONDON
06403,"NEW HAVEN, CT",CT,NEW HAVEN
06405,"NEW HAVEN, CT",CT,NEW HAVEN
06409,"MIDDLESEX, CT",CT,MIDDLESEX
06410,"NEW HAVEN, CT",CT,NEW HAVEN
06412,"MIDDLESEX, CT",CT,MIDDLESEX
06413,"MIDDLESEX, CT",CT,MIDDLESEX
06414,"MIDDLESEX, CT",CT,MIDDLESEX
06415,"NEW LONDON, CT",CT,NEW LONDON
06415,"MIDDLESEX, CT",CT,MIDDLESEX
06416,"MIDDLESEX, CT",CT,MIDDLESEX
06417,"MIDDLESEX, CT",CT,MIDDLESEX
06418,"NEW HAVEN, CT",CT,NEW HAVEN
06419,"MIDDLESEX, CT",CT,MIDDLESEX
06420,"NEW LONDON, CT",CT,NEW LONDON
06420,"MIDDLESEX, CT",CT,MIDDLESEX
06422,"MIDDLESEX, CT",CT,MIDDLESEX
06423,"MIDDLESEX, CT",CT,MIDDLESEX
06424,"MIDDLESEX, CT",CT,MIDDLESEX
06426,"MIDDLESEX, CT",CT,MIDDLESEX
06437,"NEW HAVEN, CT",CT,NEW HAVEN
06438,"MIDDLESEX, CT",CT,MIDDLESEX
06441,"MIDDLESEX, CT",CT,MIDDLESEX
06442,"MIDDLESEX, CT",CT,MIDDLESEX
06443,"NEW HAVEN, CT",CT,NEW HAVEN
06447,"HARTFORD, CT",CT,HARTFORD
06450,"NEW HAVEN, CT",CT,NEW HAVEN
06451,"NEW HAVEN, CT",CT,NEW HAVEN
06455,"MIDDLESEX, CT",CT,MIDDLESEX
06457,"MIDDLESEX, CT",CT,MIDDLESEX
06460,"NEW HAVEN, CT",CT,NEW HAVEN
06461,"NEW HAVEN, CT",CT,NEW HAVEN
06468,"FAIRFIELD, CT",CT,FAIRFIELD
06469,"MIDDLESEX, CT",CT,MIDDLESEX
06470,"FAIRFIELD, CT",CT,FAIRFIELD
06471,"NEW HAVEN, CT",CT,NEW HAVEN
06472,"NEW HAVEN, CT",CT,NEW HAVEN
06473,"NEW HAVEN, CT",CT,NEW HAVEN
06475,"MIDDLESEX, CT",CT,MIDDLESEX
06477,"NEW HAVEN, CT",CT,NEW HAVEN
06478,"NEW HAVEN, CT",CT,NEW HAVEN
06479,"HARTFORD, CT",CT,HARTFORD
06480,"MIDDLESEX, CT",CT,MIDDLESEX
06481,"MIDDLESEX, CT",CT,MIDDLESEX
06482,"FAIRFIELD, CT",CT,FAIRFIELD
06483,"NEW HAVEN, CT",CT,NEW HAVEN
06484,"FAIRFIELD, CT",CT,FAIRFIELD
06488,"NEW HAVEN, CT",CT,NEW HAVEN
06489,"HARTFORD, CT",CT,HARTFORD
06491,"FAIRFIELD, CT",CT,FAIRFIELD
06492,"NEW HAVEN, CT",CT,NEW HAVEN
06498,"MIDDLESEX, CT",CT,MIDDLESEX
06510,"NEW HAVEN, CT",CT,NEW HAVEN
06511,"NEW HAVEN, CT",CT,NEW HAVEN
06514,"NEW HAVEN, CT",CT,NEW HAVEN
06514,"MIDDLESEX, CT",CT,MIDDLESEX
06517,"NEW HAVEN, CT",CT,NEW HAVEN
06518,"NEW HAVEN, CT",CT,NEW HAVEN
06519,"NEW HAVEN, CT",CT,NEW HAVEN
06524,"NEW HAVEN, CT",CT,NEW HAVEN
06525,"NEW HAVEN, CT",CT,NEW HAVEN
06601,"FAIRFIELD, CT",CT,FAIRFIELD
06602,"FAIRFIELD, CT",CT,FAIRFIELD
06604,"FAIRFIELD, CT",CT,FAIRFIELD
06605,"FAIRFIELD, CT",CT,FAIRFIELD
06606,"FAIRFIELD, CT",CT,FAIRFIELD
06607,"FAIRFIELD, CT",CT,FAIRFIELD
06608,"FAIRFIELD, CT",CT,FAIRFIELD
06610,"FAIRFIELD, CT",CT,FAIRFIELD
06611,"FAIRFIELD, CT",CT,FAIRFIELD
06612,"FAIRFIELD, CT",CT,FAIRFIELD
06614,"FAIRFIELD, CT",CT,FAIRFIELD
06615,"FAIRFIELD, CT",CT,FAIRFIELD
06673,"FAIRFIELD, CT",CT,FAIRFIELD
06699,"FAIRFIELD, CT",CT,FAIRFIELD
06702,"NEW HAVEN, CT",CT,NEW HAVEN
06704,"NEW HAVEN, CT",CT,NEW HAVEN
06705,"NEW HAVEN, CT",CT,NEW HAVEN
06706,"NEW HAVEN, CT",CT,NEW HAVEN
06708,"NEW HAVEN, CT",CT,NEW HAVEN
06710,"NEW HAVEN, CT",CT,NEW HAVEN
06712,"NEW HAVEN, CT",CT,NEW HAVEN
06716,"NEW HAVEN, CT",CT,NEW HAVEN
06750,"LITCHFIELD, CT",CT,LITCHFIELD
06751,"LITCHFIELD, CT",CT,LITCHFIELD
06752,"LITCHFIELD, CT",CT,LITCHFIELD
06754,"LITCHFIELD, CT",CT,LITCHFIELD
06755,"LITCHFIELD, CT",CT,LITCHFIELD
06756,"LITCHFIELD, CT",CT,LITCHFIELD
06757,"LITCHFIELD, CT",CT,LITCHFIELD
06758,"LITCHFIELD, CT",CT,LITCHFIELD
06759,"LITCHFIELD, CT",CT,LITCHFIELD
06762,"NEW HAVEN, CT",CT,NEW HAVEN
06763,"LITCHFIELD, CT",CT,LITCHFIELD
06770,"NEW HAVEN, CT",CT,NEW HAVEN
06776,"LITCHFIELD, CT",CT,LITCHFIELD
06777,"LITCHFIELD, CT",CT,LITCHFIELD
06778,"LITCHFIELD, CT",CT,LITCHFIELD
06779,"LITCHFIELD, CT",CT,LITCHFIELD
06782,"LITCHFIELD, CT",CT,LITCHFIELD
06783,"LITCHFIELD, CT",CT,LITCHFIELD
06784,"FAIRFIELD, CT",CT,FAIRFIELD
06784,"LITCHFIELD, CT",CT,LITCHFIELD
06785,"LITCHFIELD, CT",CT,LITCHFIELD
06786,"LITCHFIELD, CT",CT,LITCHFIELD
06787,"LITCHFIELD, CT",CT,LITCHFIELD
06790,"LITCHFIELD, CT",CT,LITCHFIELD
06791,"LITCHFIELD, CT",CT,LITCHFIELD
06793,"LITCHFIELD, CT",CT,LITCHFIELD
06794,"LITCHFIELD, CT",CT,LITCHFIELD
06795,"LITCHFIELD, CT",CT,LITCHFIELD
06798,"LITCHFIELD, CT",CT,LITCHFIELD
06801,"FAIRFIELD, CT",CT,FAIRFIELD
06804,"FAIRFIELD, CT",CT,FAIRFIELD
06807,"FAIRFIELD, CT",CT,FAIRFIELD
06810,"FAIRFIELD, CT",CT,FAIRFIELD
06811,"FAIRFIELD, CT",CT,FAIRFIELD
06812,"FAIRFIELD, CT",CT,FAIRFIELD
06820,"FAIRFIELD, CT",CT,FAIRFIELD
06824,"FAIRFIELD, CT",CT,FAIRFIELD
06825,"FAIRFIELD, CT",CT,FAIRFIELD
06828,"FAIRFIELD, CT",CT,FAIRFIELD
06830,"FAIRFIELD, CT",CT,FAIRFIELD
06831,"FAIRFIELD, CT",CT,FAIRFIELD
06838,"FAIRFIELD, CT",CT,FAIRFIELD
06840,"FAIRFIELD, CT",CT,FAIRFIELD
06850,"FAIRFIELD, CT",CT,FAIRFIELD
06851,"FAIRFIELD, CT",CT,FAIRFIELD
06852,"FAIRFIELD, CT",CT,FAIRFIELD
06853,"FAIRFIELD, CT",CT,FAIRFIELD
06854,"FAIRFIELD, CT",CT,FAIRFIELD
06855,"FAIRFIELD, CT",CT,FAIRFIELD
06856,"FAIRFIELD, CT",CT,FAIRFIELD
06857,"FAIRFIELD, CT",CT,FAIRFIELD
06858,"FAIRFIELD, CT",CT,FAIRFIELD
06860,"FAIRFIELD, CT",CT,FAIRFIELD
06870,"FAIRFIELD, CT",CT,FAIRFIELD
06877,"FAIRFIELD, CT",CT,FAIRFIELD
06878,"FAIRFIELD, CT",CT,FAIRFIELD
06880,"FAIRFIELD, CT",CT,FAIRFIELD
06881,"FAIRFIELD, CT",CT,FAIRFIELD
06883,"FAIRFIELD, CT",CT,FAIRFIELD
06888,"FAIRFIELD, CT",CT,FAIRFIELD
06889,"FAIRFIELD, CT",CT,FAIRFIELD
06890,"FAIRFIELD, CT",CT,FAIRFIELD
06896,"FAIRFIELD, CT",CT,FAIRFIELD
06897,"FAIRFIELD, CT",CT,FAIRFIELD
06901,"FAIRFIELD, CT",CT,FAIRFIELD
06902,"FAIRFIELD, CT",CT,FAIRFIELD
06903,"FAIRFIELD, CT",CT,FAIRFIELD
06905,"FAIRFIELD, CT",CT,FAIRFIELD
06906,"FAIRFIELD, CT",CT,FAIRFIELD
06907,"FAIRFIELD, CT",CT,FAIRFIELD
07002,"HUDSON, NJ",NJ,HUDSON
07003,"ESSEX, NJ",NJ,ESSEX
07005,"MORRIS, NJ",NJ,MORRIS
07006,"ESSEX, NJ",NJ,ESSEX
07009,"ESSEX, NJ",NJ,ESSEX
07010,"BERGEN, NJ",NJ,BERGEN
07011,"PASSAIC, NJ",NJ,PASSAIC
07012,"PASSAIC, NJ",NJ,PASSAIC
07013,"PASSAIC, NJ",NJ,PASSAIC
07014,"PASSAIC, NJ",NJ,PASSAIC
07016,"UNION, NJ",NJ,UNION
07021,"ESSEX, NJ",NJ,ESSEX
07022,"BERGEN, NJ",NJ,BERGEN
07023,"UNION, NJ",NJ,UNION
07024,"BERGEN, NJ",NJ,BERGEN
07027,"UNION, NJ",NJ,UNION
07028,"ESSEX, NJ",NJ,ESSEX
07030,"HUDSON, NJ",NJ,HUDSON
07031,"BERGEN, NJ",NJ,BERGEN
07032,"HUDSON, NJ",NJ,HUDSON
07033,"UNION, NJ",NJ,UNION
07034,"MORRIS, NJ",NJ,MORRIS
07035,"MORRIS, NJ",NJ,MORRIS
07039,"ESSEX, NJ",NJ,ESSEX
07040,"ESSEX, NJ",NJ,ESSEX
07042,"ESSEX, NJ",NJ,ESSEX
07043,"ESSEX, NJ",NJ,ESSEX
07043,"PASSAIC, NJ",NJ,PASSAIC
07044,"ESSEX, NJ",NJ,ESSEX
07045,"MORRIS, NJ",NJ,MORRIS
07046,"MORRIS, NJ",NJ,MORRIS
07047,"HUDSON, NJ",NJ,HUDSON
07052,"ESSEX, NJ",NJ,ESSEX
07054,"MORRIS, NJ",NJ,MORRIS
07055,"PASSAIC, NJ",NJ,PASSAIC
07058,"MORRIS, NJ",NJ,MORRIS
07059,"SOMERSET, NJ",NJ,SOMERSET
07060,"UNION, NJ",NJ,UNION
07060,"SOMERSET, NJ",NJ,SOMERSET
07066,"UNION, NJ",NJ,UNION
07067,"MIDDLESEX, NJ",NJ,MIDDLESEX
07068,"ESSEX, NJ",NJ,ESSEX
07069,"SOMERSET, NJ",NJ,SOMERSET
07070,"BERGEN, NJ",NJ,BERGEN
07071,"BERGEN, NJ",NJ,BERGEN
07072,"BERGEN, NJ",NJ,BERGEN
07073,"BERGEN, NJ",NJ,BERGEN
07075,"BERGEN, NJ",NJ,BERGEN
07076,"UNION, NJ",NJ,UNION
07078,"ESSEX, NJ",NJ,ESSEX
07079,"ESSEX, NJ",NJ,ESSEX
07080,"MIDDLESEX, NJ",NJ,MIDDLESEX
07081,"UNION, NJ",NJ,UNION
07082,"MORRIS, NJ",NJ,MORRIS
07083,"UNION, NJ",NJ,UNION
07086,"HUDSON, NJ",NJ,HUDSON
07087,"HUDSON, NJ",NJ,HUDSON
07090,"UNION, NJ",NJ,UNION
07092,"UNION, NJ",NJ,UNION
07093,"HUDSON, NJ",NJ,HUDSON
07094,"HUDSON, NJ",NJ,HUDSON
07109,"ESSEX, NJ",NJ,ESSEX
07110,"ESSEX, NJ",NJ,ESSEX
07204,"UNION, NJ",NJ,UNION
07302,"HUDSON, NJ",NJ,HUDSON
07304,"HUDSON, NJ",NJ,HUDSON
07305,"HUDSON, NJ",NJ,HUDSON
07310,"HUDSON, NJ",NJ,HUDSON
07401,"BERGEN, NJ",NJ,BERGEN
07405,"MORRIS, NJ",NJ,MORRIS
07410,"BERGEN, NJ",NJ,BERGEN
07416,"SUSSEX, NJ",NJ,SUSSEX
07417,"BERGEN, NJ",NJ,BERGEN
07418,"SUSSEX, NJ",NJ,SUSSEX
07419,"SUSSEX, NJ",NJ,SUSSEX
07421,"PASSAIC, NJ",NJ,PASSAIC
07421,"SUSSEX, NJ",NJ,SUSSEX
07422,"SUSSEX, NJ",NJ,SUSSEX
07423,"BERGEN, NJ",NJ,BERGEN
07424,"PASSAIC, NJ",NJ,PASSAIC
07430,"BERGEN, NJ",NJ,BERGEN
07432,"BERGEN, NJ",NJ,BERGEN
07438,"PASSAIC, NJ",NJ,PASSAIC
07438,"MORRIS, NJ",NJ,MORRIS
07439,"SUSSEX, NJ",NJ,SUSSEX
07440,"MORRIS, NJ",NJ,MORRIS
07442,"PASSAIC, NJ",NJ,PASSAIC
07444,"MORRIS, NJ",NJ,MORRIS
07446,"BERGEN, NJ",NJ,BERGEN
07450,"BERGEN, NJ",NJ,BERGEN
